Date_Evaluated,Gameweek,Matches,Accuracy,Log_Loss,Brier_H,Brier_D,Brier_A,Goals_MAE,Weighted_Acc,Weighted_Loss,Rolling_Acc,Rolling_Loss
2026-05-17 10:56,27,5,0.2,1.3536528489627382,0.11410497834839688,0.44291724017840217,0.3235365657025424,2.4176957251923845,1.0,6.768264244813691,0.6067415730337078,0.9947041974976462
2026-05-17 10:56,28,1,1.0,0.9155080173373348,0.359624248049352,0.12268139717813191,0.06221420180198594,1.3848240933987142,1.0,0.9155080173373348,0.47222222222222204,1.1140144432456613
2026-05-17 10:56,29,17,0.7058823529411765,0.7885263913398353,0.20299435444689348,0.17638806657543066,0.07829195182347623,1.1340409375071898,12.0,13.4049486527772,0.5490196078431371,0.9976942456582051
2026-05-17 10:56,30,113,0.6814159292035398,0.8092697597660947,0.13916524928291032,0.17964892533764207,0.1548978981848466,1.0840033713967931,77.0,91.4474828535687,0.6358024691358025,0.8703999820142724
2026-05-17 10:56,31,50,0.6,0.8079185617967309,0.12495221561806909,0.1654474614620907,0.1836520019552237,1.1703726107563925,30.0,40.395928089836545,0.6505376344086021,0.8222157626792124
2026-05-17 10:56,32,6,0.5,1.0066205589881168,0.2510248027778628,0.21364358127618335,0.1202224521526858,1.5440839359650054,3.0,6.0397233539287,0.6577540106951871,0.813922946349992
2026-05-17 10:56,33,1,0.0,2.8320618206668304,0.8856855756222488,0.028158515728208242,0.5979986151352276,1.5655473308621004,0.0,2.8320618206668304,0.6524064171122995,0.8241718971699358
2026-05-17 10:56,34,5,0.2,1.5469066428052822,0.3079742013186938,0.30972643654080617,0.32528774482947254,0.9873221270440371,1.0,7.734533214026412,0.6342857142857142,0.848284167611584
2026-05-17 10:56,35,21,0.7619047619047619,0.6863504066536419,0.11136170152661409,0.12330428778896833,0.14647180076257027,1.0076911808405218,16.0,14.41335853972648,0.6024096385542169,0.8604289761227104
2026-05-17 10:56,36,103,0.6019417475728155,0.8366316118700786,0.16468998981808677,0.16205786086481894,0.16217483858977383,1.0516466694216977,61.99999999999999,86.1730560226181,0.6029411764705882,0.8617112716982832
2026-05-17 10:56,37,49,0.5306122448979592,0.9934856264854978,0.16988657167496404,0.24809991162731107,0.18366826278090342,1.1479650575661469,26.0,48.68079569778939,0.5865921787709497,0.8929262865632805
2026-05-17 10:56,38,6,0.5,0.9828527254225409,0.2697068449849991,0.09374389413861771,0.1736140835606023,1.221795709370605,3.0,5.897116352535245,0.5869565217391305,0.8853198903624763
2026-05-17 10:56,39,19,0.5789473684210527,0.9773333088267528,0.2306060619078822,0.2191474820043915,0.14095961655434494,0.922687666611686,11.0,18.569332867708304,0.5959595959595959,0.8774427246483714
2026-05-17 10:56,40,6,0.5,0.9138757323535177,0.2710948006986222,0.24022150099537795,0.07538226330617713,1.903351251874457,3.0,5.483254394121106,0.5737704918032787,0.9005658761462959
2026-05-17 10:56,41,2,1.0,0.43182291805174355,0.07808709304426235,0.15138269905559143,0.014067351558987896,0.86922291968071,2.0,0.8636458361034871,0.5487804878048781,0.9694407944909454
2026-05-17 10:56,42,17,0.5882352941176471,0.7831587175226604,0.1680460720691924,0.20581189654015997,0.1297050324998663,1.0123801758128268,10.0,13.313698197885227,0.58,0.8825409529670674
2026-05-17 10:56,43,110,0.6636363636363637,0.7885635956763811,0.16754829695996823,0.15791309038031254,0.12960108637809933,1.1146164203350144,73.0,86.74199552440193,0.6428571428571429,0.8115060183131173
2026-05-17 10:56,44,50,0.62,0.9026333359627151,0.170978673214287,0.17766038323699654,0.17790745694679444,1.0818534885832132,31.0,45.131666798135754,0.6432432432432432,0.8191041121656621
2026-05-17 10:56,45,8,0.5,0.8255071173205966,0.2218027790017359,0.21042729732802487,0.07490029421284852,0.7417596895524667,4.0,6.6040569385647725,0.6417112299465241,0.8163372368721453
2026-05-17 10:56,46,18,0.4444444444444444,1.118183650558203,0.1593930465434749,0.27184915008689303,0.21686307384377548,1.0839476845839857,8.0,20.127305710047654,0.6206896551724138,0.8468902619164302
2026-05-17 10:56,47,8,0.5,1.1976372997326161,0.048821014490285836,0.389123574590302,0.31473445075291906,1.0988485933810441,4.0,9.581098397860929,0.6185567010309279,0.8669387802526342
2026-05-17 10:56,48,1,0.0,0.8326126365985322,0.010176546983791362,0.31932497337777727,0.21549054554463482,0.7204072939132193,0.0,0.8326126365985322,0.5529411764705883,0.9679616527200897
2026-05-17 10:56,49,20,0.5,0.9773136952168422,0.1872603237469819,0.2116715274844989,0.1871107376916395,1.1429021595027753,10.0,19.546273904336843,0.4727272727272727,1.030751774316522
2026-05-17 10:56,50,104,0.49038461538461536,0.9226848283557167,0.20166161438571725,0.20331641442202353,0.15621504908803002,1.13994388700222,51.0,95.95922214899454,0.48344370860927155,0.9671954489923079
2026-05-17 10:56,51,59,0.6271186440677966,0.8417134250170806,0.16137891430833684,0.1983233373606873,0.14596085433455194,0.9689246364995892,37.0,49.661092076007755,0.53125,0.914480724811451
2026-05-17 10:56,52,2,0.0,0.8598959867639719,0.00860730483744703,0.28378846935684043,0.28316040797090614,1.7868980680371012,0.0,1.7197919735279439,0.5268817204301075,0.9017150147283097
2026-05-17 10:56,53,1,1.0,0.14313307919456703,0.00028349732340556054,0.013577817315035373,0.017785228432857004,2.2423251407809817,1.0,0.14313307919456703,0.532258064516129,0.8980081353874283
2026-05-17 10:56,54,1,1.0,0.29834121867380897,0.015903915706121582,0.0665391848405344,0.01738209573246942,0.5790523676285915,1.0,0.29834121867380897,0.5389221556886228,0.8849196436910095
2026-05-17 10:56,55,25,0.56,0.9093372726596551,0.17971024488125212,0.24569470320851658,0.14250931563840483,1.2078712011591675,14.000000000000002,22.73343181649138,0.6022727272727273,0.8472248882260845
2026-05-17 10:56,56,6,0.5,0.9714791190108939,0.25862698882315066,0.24693160210326967,0.11572331170705445,0.7753786482172141,3.0,5.828874714065363,0.5428571428571428,0.877816365770087
2026-05-17 10:56,57,1,1.0,0.44807906787779667,0.13042631111035277,0.06658906438118158,0.010629045225312318,1.7214063506469746,1.0,0.44807906787779667,0.5882352941176471,0.8662311734206735
2026-05-17 10:56,58,1,1.0,0.3512109462738186,0.01052196919427827,0.03747634583916601,0.08771354921046122,0.45449954966849937,1.0,0.3512109462738186,0.5882352941176471,0.8723511106877104
2026-05-17 10:56,59,14,0.7857142857142857,0.8851336452293427,0.18215907230627632,0.24076482234534044,0.10233789045251303,1.2691685019293328,11.0,12.391871033210798,0.6382978723404256,0.8883716505940242
2026-05-17 10:56,60,107,0.5794392523364486,0.8964425693776491,0.16304236615663575,0.17452648993653008,0.18233099504119651,1.0508510757625609,61.99999999999999,95.91935492340845,0.6046511627906975,0.8910030285646218
2026-05-17 10:56,61,47,0.48936170212765956,0.9629278078568417,0.1821020457719915,0.24600891018525128,0.16883054840258452,1.22742319655796,23.0,45.25760696927156,0.5764705882352941,0.9080477820002495
2026-05-17 10:56,62,7,0.42857142857142855,1.0474413783895624,0.17953368176801895,0.23962520942577034,0.2198973738965622,1.0560470760361291,3.0,7.332089648726937,0.5681818181818182,0.9162053040959748
2026-05-17 10:56,63,12,0.8333333333333334,0.74662521395523,0.1862713224121182,0.12278100362587081,0.1138772266471747,0.8713283749896417,10.0,8.95950256746276,0.5828877005347594,0.9083445194763663
2026-05-17 10:56,64,6,0.6666666666666666,0.5985514684003839,0.14941402513347346,0.12777498537213042,0.05358926482795238,1.326313278657399,4.0,3.591308810402303,0.5698324022346368,0.8997757704987263
2026-05-17 10:56,65,1,1.0,0.4889731399122797,0.1495710771020654,0.08210212604116555,0.010041947005052985,0.21025232419810713,1.0,0.4889731399122797,0.5616438356164384,0.8990339881613127
2026-05-17 10:56,66,20,0.45,0.8879824582605933,0.2108665238474487,0.20281504250534224,0.14997277870329176,1.1527338927445103,9.0,17.759649165211865,0.5869565217391305,0.8289461593851333
2026-05-17 10:56,67,101,0.594059405940594,0.854052158214488,0.16712355420805697,0.16231351538515046,0.15659147151322889,1.003541649787012,60.0,86.25926797966329,0.6,0.8361335833046606
2026-05-17 10:56,68,53,0.6226415094339622,0.7765663599436248,0.16642249704034298,0.1660534523363566,0.1238417106692913,1.0357594244606976,33.0,41.15801707701211,0.5911602209944752,0.8246255037138223
2026-05-17 10:56,69,5,1.0,0.4006175651259339,0.05914016090363712,0.07524285427295593,0.08055979713727308,0.6855682956153343,5.0,2.0030878256296694,0.6,0.8203833065968289
2026-05-17 10:56,70,20,0.7,0.7392194510247746,0.19187180542142884,0.2268035976403892,0.04634214272838575,1.158072133886633,14.0,14.784389020495492,0.6080402010050251,0.8138915129045851
2026-05-17 10:56,71,23,0.5217391304347826,0.9581890810630719,0.20255040659913084,0.24039507558709322,0.1339850057319773,1.0698982799800256,12.0,22.038348864450654,0.6138613861386139,0.8229856968675803
2026-05-17 10:56,72,2,0.5,0.8696301665018527,0.00967440318350963,0.28801316525465814,0.28949068548796597,2.1044137939997736,1.0,1.7392603330037053,0.6310679611650486,0.7934281856368118
2026-05-17 10:56,73,16,0.5625,0.9065488029741997,0.26329942657672145,0.1519529116459027,0.10946501866692215,0.8288573817308372,9.0,14.504780847587195,0.6212121212121212,0.8343919225934349
2026-05-17 10:56,74,83,0.6144578313253012,0.7753435057007114,0.15607301412317132,0.18020451928889875,0.1309580860346063,1.0848906283565503,51.0,64.35351097315905,0.6041666666666666,0.8154186808242784
2026-05-17 10:56,75,49,0.6938775510204082,0.6557567709929032,0.13264068114376992,0.1453184933780478,0.10685333032924849,1.1274186196757052,34.0,32.13208177865226,0.6184971098265896,0.7790056809066638
2026-05-17 10:56,76,11,0.45454545454545453,1.2743934933114607,0.27964776933116275,0.24413883881744647,0.2260809571586819,0.9915055468422692,5.0,14.018328426426068,0.6211180124223602,0.7872544245889954
2026-05-17 10:56,77,9,0.5555555555555556,0.7677852599281929,0.17672174188943313,0.2607068976179181,0.05412332969661264,0.704669701740888,5.0,6.910067339353736,0.6190476190476191,0.7852307700308232
2026-05-17 10:56,78,5,0.8,0.8359298971152225,0.11969006099953376,0.269307004715493,0.11568975204863974,1.1169145094314499,4.0,4.179649485576112,0.6305732484076433,0.7744817707208101
2026-05-17 10:56,79,1,1.0,0.5419534241720069,0.17504934781291484,0.140194380940409,0.0019327972449965768,0.6349599033658944,1.0,0.5419534241720069,0.6533333333333333,0.7704277393890689
2026-05-17 10:56,80,20,0.45,0.9698347684332997,0.2432549105872135,0.2450995979728719,0.11722669588809072,1.0975715402122699,9.0,19.396695368665995,0.5217391304347826,0.9792759574824761
2026-05-17 10:56,81,104,0.5384615384615384,0.9844013548187095,0.2018157415932041,0.21281902954030057,0.17424445796788227,0.9571981990387908,56.0,102.37774090114578,0.539568345323741,0.9597561620065728
2026-05-17 10:56,82,58,0.603448275862069,0.8799824146339612,0.1970485554946855,0.17756520390295663,0.13113668388812844,1.08246398492477,35.0,51.03898004876975,0.5585106382978723,0.9443352086613279
2026-05-17 10:56,83,2,0.0,1.468089858310035,0.16794662570965213,0.3437882469972253,0.3842875665015803,1.2389312552384153,0.0,2.93617971662007,0.5459459459459459,0.9529272943749925
2026-05-17 10:56,84,1,0.0,1.1544072184234,0.034099747220476595,0.25009448766840864,0.4688902966847702,0.9357770650407962,0.0,1.1544072184234,0.5405405405405406,0.9562378554249998
2026-05-17 10:56,85,33,0.5757575757575758,1.061164604520975,0.22809386481513383,0.2565145269694777,0.1531944561266101,1.0567340603078754,19.0,35.01843194919218,0.5555555555555556,0.9723522213846018
2026-05-17 10:56,86,6,0.5,0.9137249694495694,0.20586755425735617,0.22917786273286614,0.11402336269166725,0.7987341746565212,3.0,5.4823498166974165,0.57,0.9563034874970281
2026-05-17 10:56,87,1,0.0,1.8848443058258477,0.7193538422093172,0.5900875446647947,0.006396119058013123,0.4785821074553156,0.0,1.8848443058258477,0.5116279069767442,1.0808421629478813
2026-05-17 10:57,88,1,1.0,0.9961392146564008,0.39777934911825974,0.07733696954975872,0.12432835188305771,0.3315308502465406,1.0,0.9961392146564008,0.5476190476190477,1.0603850596379818
2026-05-17 10:57,89,14,0.5714285714285714,0.868499861761716,0.18114846854037653,0.20684540027935963,0.1489656652006499,1.1061133313739757,8.0,12.158998064664024,0.5636363636363636,1.0098320609279245
2026-05-17 10:57,90,104,0.5961538461538461,0.8411289439337549,0.16284440500425296,0.19266505423452873,0.14499053932281986,1.0767932289239353,62.0,87.47741016911051,0.5873015873015873,0.857140806118684
2026-05-17 10:57,91,45,0.6444444444444445,0.8239770981199059,0.13780606557232583,0.16811421232910048,0.1764289200611134,1.0331378860737548,29.000000000000004,37.07896941539577,0.6060606060606061,0.8460385525433487
2026-05-17 10:57,92,11,0.6363636363636364,1.0788003957555061,0.21801519961904503,0.15958255563997495,0.19666007635182667,1.075740913017886,7.0,11.866804353310567,0.6114285714285714,0.8547332640979272
2026-05-17 10:57,93,13,0.7692307692307693,0.6015422754759661,0.10371508453584113,0.14375255985486268,0.09529053432704762,0.8177093746507234,10.0,7.8200495811875586,0.6203208556149733,0.8363755699661413
2026-05-17 10:57,94,6,1.0,0.7423680297853893,0.1910693856519746,0.1467411294962987,0.0980709162202869,0.6421625867668921,6.0,4.454208178712336,0.6368715083798883,0.8307119647917136
2026-05-17 10:57,95,1,0.0,2.918005445312454,0.47845893294504077,0.06464376020778867,0.8948377328095213,0.31675413566159705,0.0,2.918005445312454,0.6842105263157895,0.8439215391305088
2026-05-17 10:57,96,13,0.6153846153846154,0.8905799593539475,0.23656021631224894,0.144311920225606,0.14198923144793746,1.3270299811482382,8.0,11.577539471601318,0.7045454545454546,0.8781047052300959
2026-05-17 10:57,97,90,0.5444444444444444,0.8843309710885195,0.1875513236510396,0.1878557656419164,0.15502388977860823,1.0296249015251113,48.99999999999999,79.58978739796676,0.5934959349593496,0.864712114429109
2026-05-17 10:57,98,51,0.6078431372549019,0.7941730785360618,0.138234074770809,0.1394366997324342,0.17863117877578893,1.0278151051256939,30.999999999999996,40.50282700533915,0.5838509316770185,0.8636171894343603
2026-05-17 10:57,99,6,0.6666666666666666,0.7168712765402089,0.06972663827949664,0.20678946201041293,0.1619572412612388,0.8034781985884175,4.0,4.3012276592412535,0.5714285714285713,0.8626669998724282
2026-05-17 10:57,100,7,0.7142857142857143,0.9210617344340298,0.13625605963825219,0.17398082411425328,0.21141219108304354,1.806771202484663,5.0,6.447432141038209,0.5808383233532933,0.8528072675160878
2026-05-17 10:57,101,12,0.5,0.8288467536691778,0.1000288985812946,0.2222833801332602,0.18241408283187474,1.316794671002827,6.0,9.946161044030134,0.5722891566265059,0.8481170798049126
2026-05-17 10:57,102,2,0.5,0.7906155244424116,0.22878195348328326,0.3003787163164699,0.005349952718546928,0.2772795157910146,1.0,1.5812310488848231,0.6025641025641025,0.8048574217760712
2026-05-17 10:57,103,16,0.8125,0.6309525225090493,0.07370689475384878,0.16804962131071766,0.12348764736130217,1.1256311595488633,13.0,10.095240360144789,0.6744186046511628,0.7528207500776556
2026-05-17 10:57,104,78,0.5641025641025641,0.8997934651512202,0.20476581774326252,0.18826058678582666,0.15363889738696437,1.111077781035013,44.0,70.18389028179517,0.6,0.8543822163121141
2026-05-17 10:57,105,46,0.5434782608695652,0.9025046122255873,0.1422427683368156,0.2281767079293275,0.17644488465565633,1.042201056937223,25.0,41.51521216237702,0.577922077922078,0.8657255512807267
2026-05-17 10:57,106,21,0.5238095238095238,0.9590089410935351,0.10911389183298806,0.24461394400484227,0.23786482328278127,1.0478041730444647,11.0,20.139187762964237,0.5766871165644172,0.8804586602218775
2026-05-17 10:57,107,26,0.5384615384615384,0.9595875534387854,0.18708833409677744,0.2640763891493182,0.13742544991115385,0.752613726510502,14.0,24.94927638940842,0.5721925133689839,0.8924214275758803
2026-05-17 10:57,108,7,0.5714285714285714,1.0476963903658438,0.19477003125759548,0.2505964378948883,0.18725147709814108,0.6067038016774451,4.0,7.333874732560907,0.550561797752809,0.9220305692646389
2026-05-17 10:57,109,17,0.4117647058823529,1.1120989293894088,0.2140099571941815,0.18719416241357548,0.26091800819698174,1.1183110329300416,7.0,18.90568179961995,0.5213675213675214,0.9644720756147908
2026-05-17 10:57,110,106,0.6320754716981132,0.8000415915724373,0.16304691148284567,0.1727085399472919,0.13452357933564316,1.066284646746969,67.0,84.80440870667834,0.5819209039548022,0.8821041208544173
2026-05-17 10:57,111,49,0.6326530612244898,0.8794456329894161,0.18581737136158627,0.20263291763708427,0.13415220399632574,1.1041346337748903,31.0,43.09283601648139,0.6,0.8735906226573121
2026-05-17 10:57,112,11,0.7272727272727273,0.7122493325627608,0.13384741296077562,0.169082186758828,0.10434314011344843,1.450949889387204,8.0,7.834742658190368,0.6157894736842106,0.8524818100712155
2026-05-17 10:57,113,1,1.0,0.46803318991987475,0.13970196562103912,0.05165061289303324,0.021462117961537155,0.3269113838384321,1.0,0.46803318991987475,0.6195652173913043,0.8429657737548366
2026-05-17 10:57,114,1,1.0,0.6890719593598793,0.24796240071433212,0.05484257162049541,0.06957636585298331,2.5095768666049514,1.0,0.6890719593598793,0.6428571428571429,0.8148160269680348
2026-05-17 10:57,115,14,0.5,1.056214665052166,0.19220609599660415,0.22261659994600866,0.22569117820227064,0.9957431969358185,7.0,14.787005310730324,0.631578947368421,0.8798906465089714
2026-05-17 10:57,116,99,0.6565656565656566,0.7679000640777341,0.15916029244290303,0.18855245709771967,0.11842183907342747,1.0292287292231035,65.0,76.02210634369568,0.6507936507936508,0.7920711068404455
2026-05-17 10:57,117,42,0.5476190476190477,0.8900794699882978,0.18371253544225982,0.2130118707627315,0.15112113089495366,1.0432732910242069,23.000000000000004,37.383337739508505,0.6178343949044586,0.8238825130141035
2026-05-17 10:57,118,7,0.5714285714285714,0.6417433087337435,0.1869492121779556,0.08139763242596519,0.12067157467996832,1.1907150196851308,4.0,4.492203161136205,0.6134969325153374,0.8182437086774883
2026-05-17 10:57,119,1,1.0,0.07656228602825559,0.0005502106129027753,0.0025248830209015295,0.005432395001417733,1.1481230214744205,1.0,0.07656228602825559,0.6134969325153374,0.814485980620239
2026-05-17 10:57,120,42,0.4523809523809524,0.9157363042021981,0.1871311388409851,0.20070629853990965,0.17952372266148617,1.5517256881997867,19.0,38.46092477649232,0.5863874345549738,0.819032116789848
2026-05-17 10:57,121,48,0.5833333333333334,0.8880309854227476,0.18542646404136587,0.17605865266016263,0.1525310547571428,1.1708822726402024,28.0,42.62548730029189,0.5357142857142857,0.8788465375961225
2026-05-17 10:57,122,10,0.6,0.7761991427167372,0.05659761125182535,0.2759004239001984,0.15274859735985194,0.8758799658960397,6.0,7.761991427167372,0.5370370370370371,0.8649737865844076
2026-05-17 10:57,123,38,0.6052631578947368,0.8576152267161761,0.14849334550257828,0.19848039414622548,0.16579454457797635,0.9334283988025442,23.0,32.58937861521469,0.5539568345323741,0.8742039165841332
2026-05-17 10:57,124,11,0.45454545454545453,1.137961643205036,0.26471882053118273,0.23372228738032064,0.1809383922870415,0.9716279316681115,5.0,12.517578075255395,0.5436241610738255,0.8990292630498097
2026-05-17 10:57,125,40,0.575,0.9305933108657343,0.18370650719925127,0.22518810667462877,0.15216601635871624,1.039677910840203,23.0,37.22373243462937,0.5782312925170068,0.9028446792691068
2026-05-17 10:57,126,6,0.8333333333333334,0.7045379273425958,0.14185337883519275,0.2039218072836513,0.056502751930746685,0.9193571352125586,5.0,4.227227564055575,0.5904761904761905,0.8982848392030703
2026-05-17 10:57,127,47,0.6595744680851063,0.7540888443484949,0.15067788223846093,0.16960917446248341,0.11280715047735172,1.0631836629671978,30.999999999999996,35.44217568437926,0.6126760563380281,0.8591555800953118
2026-05-17 10:57,128,46,0.43478260869565216,1.0520728166142725,0.21426705444550825,0.23617632726645363,0.1765274447454978,1.076352288852196,20.0,48.395349564256534,0.56,0.918707088817174
2026-05-17 10:57,129,2,0.5,1.744475186664695,0.4645133463873563,0.016907555979460087,0.36611474585203246,0.5221256994337282,1.0,3.48895037332939,0.5673758865248227,0.9133151462457456
2026-05-17 10:57,130,5,1.0,0.31569109666703277,0.035579261264666734,0.07217303911083375,0.05389357077132736,0.744259852218695,5.0,1.5784554833351638,0.5849056603773585,0.8786052704656218
2026-05-17 10:57,131,13,0.5384615384615384,1.056503701228366,0.20136724790762123,0.25162558834993476,0.1794330616035441,1.0571619256891398,7.0,13.734548115968758,0.5663716814159292,0.908313975409461
2026-05-17 10:57,132,3,0.6666666666666666,1.1509628218740227,0.31749332404992825,0.4042399173800511,0.02638990366639633,1.2625362822153767,2.0,3.4528884656220677,0.5072463768115942,1.023915826123361
2026-05-17 10:57,133,4,0.25,1.2917175592096044,0.3288731037573668,0.24183468563081228,0.20850963291341917,1.3308748408810096,1.0,5.166870236838418,0.5925925925925926,1.0156189879664363
2026-05-17 10:57,134,50,0.5,0.920299403231546,0.16038983682145677,0.24928124556027179,0.16344366193057064,1.0658694847288857,25.0,46.0149701615773,0.5333333333333333,0.9326364328445559
2026-05-17 10:57,135,25,0.72,0.7133350406529307,0.11234276355660644,0.21583495556970508,0.10021102217620963,1.123784916801396,18.0,17.833376016323268,0.5578947368421052,0.9073963473297874
2026-05-17 10:57,136,4,1.0,0.20177343330150865,0.011368904577612025,0.035752657618476805,0.03508334501064777,1.0837987421161022,4.0,0.8070937332060346,0.5813953488372093,0.8520371931810125
2026-05-17 10:57,137,3,1.0,0.2866081584426873,0.06767354620516196,0.024576407184972515,0.012023521537808788,0.6371148679238475,3.0,0.8598244753280618,0.5930232558139535,0.8218852863171288
2026-05-17 10:57,138,8,0.625,0.6540021297718002,0.17918591714808146,0.12406918809620283,0.08982662364607553,1.0259737887648166,5.0,5.232017038174401,0.6111111111111112,0.7860809047178784
2026-05-17 10:57,139,3,0.6666666666666666,1.0419218351438682,0.20091773330378535,0.26833556844459605,0.2124526547630261,0.9988785215536949,2.0,3.1257655054316045,0.7441860465116279,0.6478622504293804
2026-05-17 10:57,140,17,0.5294117647058824,1.0277853387040463,0.2108658049126704,0.15216774951446885,0.2173206653740386,0.7347435854710026,9.0,17.472350757968787,0.6571428571428571,0.7856300431459678
2026-05-17 10:57,141,93,0.5483870967741935,0.9059019677945624,0.19592483866233193,0.15801765010202812,0.17715687174056235,1.0244619434305298,50.99999999999999,84.24888300489431,0.5645161290322581,0.8946680708209448
2026-05-17 10:57,142,44,0.5909090909090909,0.8218755433792692,0.17476033415092818,0.14889116705514369,0.1679447502480645,1.0949184206402995,26.0,36.162523908687845,0.5636363636363636,0.886312364940345
2026-05-17 10:57,143,12,0.75,0.593178993658143,0.11902755532145559,0.16990482800918963,0.053737790207402485,0.8932079516686549,9.0,7.118147923897716,0.5739644970414202,0.8764950952714807
